timestamp,min_cpu,max_cpu,avg_cpu
25500,6.015230779321652,18.661793675674513,9.391930921070166
25800,6.04047261540705,18.611482416900124,9.370781678512577
26100,5.986561727806435,18.28255578308644,9.268969974214377
26400,5.965281469304825,18.175379276647575,9.19684427250146
26700,5.995973020699953,18.90653379527537,9.48638091949032
27000,5.957867083858437,18.258609260383583,9.223976277272243
27300,5.914480802791369,18.066313641214748,9.109237123657453
27600,6.097456503219643,18.594672071525775,9.449032940294089
27900,6.0289624020592605,18.408048775407813,9.326473722969542
28200,5.956622233843371,18.139213511880108,9.215302329372916
28500,6.025429931562422,18.396358600820196,9.346268372239422
28800,6.007562855837591,18.207886130522795,9.229857570031706
29100,5.986926101787231,18.365304711232426,9.228430535604211
29400,6.032206683189516,18.32067147952927,9.278187038598773
29700,5.9543268802045315,18.29071982407992,9.179390874344238
30000,5.893223268784449,17.977702259725106,9.06039776523624
30300,5.968647880617742,18.70191519244282,9.382752536227901
30600,5.9556967095193505,18.149666638505764,9.176322193277542
30900,5.94579894195406,18.073422645284108,9.151956454321367
31200,5.971000923171166,18.427489390180835,9.261704050188756
31500,5.981292249791016,18.398786433522933,9.238878482049444
31800,5.927162293034751,17.97187289960502,9.099102358437808
32100,5.975363165713354,18.13795170872037,9.193673764454818
32400,5.89381043262132,18.005303706446693,9.078830882850605
32700,5.918213397072489,18.214716918142862,9.159198577394264
33000,5.889791318931335,18.273679668515904,9.136354825812656
33300,5.8789473737743965,17.826184560890628,8.98558268520906
33600,5.8684202946299395,17.81955907569621,9.007966882575621
33900,5.972422779020963,18.543076836172276,9.28259443014745
34200,5.93993816413644,18.027652719042443,9.09580064130313
34500,5.956409037541199,17.981072257298926,9.098880985163856
34800,5.978677533358432,18.228467751090708,9.186071459332073
35100,6.018449936194349,18.184471896489104,9.203865521344216
35400,5.986549394434214,17.964266567152976,9.154395537961
35700,6.043263567784198,18.356775648396805,9.268433137127532
36000,6.021475204722013,18.12450440891326,9.206767064173862
36300,6.063311533754094,18.36655953177083,9.323671212936418
36600,6.053737587344099,18.267725275740922,9.238717069636712
36900,6.014227937353623,18.019978027277624,9.174688831746172
37200,6.042562697230858,17.972542015311294,9.190077767983308
37500,6.137201216383625,18.727582427972536,9.52217179363285
37800,6.116847631023269,18.137765442144566,9.315699494949936
38100,6.124398355140513,18.023968430675968,9.243408239978463
38400,6.178247642644296,18.33423126705952,9.412220660968709
38700,6.226332251940731,18.419729086281905,9.478030380225826
39000,6.237071469767229,18.21012293422491,9.43664993758123
39300,6.349120428633442,18.64282211775329,9.69333393350631
39600,6.325168436419674,18.547794885615772,9.617820977874839
39900,6.429276093801976,18.742761887167777,9.747860177813063
40200,6.380745906159402,18.695342423680085,9.653970257220871
40500,6.320892530517486,18.627214812714428,9.611742243897774
40800,6.309429855164839,18.668776609532255,9.599639893598507
41100,6.412624814437937,19.527051755366216,9.950131369290016
41400,6.370170432547504,19.04306627457274,9.81750431189612
41700,6.325717151949123,18.990526732809794,9.723040564510946
42000,6.441345025706654,19.067411572772336,9.882825500368442
42300,6.459995886755831,19.194900089264483,9.905992207423717
42600,6.480203564750175,19.06534839654524,9.965812794001717
42900,6.511621420369972,19.09570889165979,9.964130316498558
43200,6.279804042137232,18.762760584226893,9.708701278073873
43500,6.316907226855208,18.74061632109802,9.597909591599961
43800,6.378919210577054,18.818117003262262,9.735163777366466
44100,6.386449466223254,18.795908860702543,9.769362576513043
44400,6.348658285577614,18.681803570192816,9.698932927188931
44700,6.484700254660874,19.365922099674105,10.020874054111307
45000,6.472429661248506,18.83125590628921,9.771407862482043
45300,6.422787587333708,18.72232312026453,9.759873707319656
45600,6.497297893081156,19.07784635081901,9.936226857956521
45900,6.473829700427713,18.979487825082572,9.91587930791699
46200,6.45742200661139,18.89379730261626,9.853825764160925
46500,6.598684338432743,19.241535580340297,10.100131691463027
46800,6.515534880087821,18.899544018835332,9.886703382712229
47100,6.502139757649009,18.979503481547944,9.904548925652666
47400,6.510379550814825,19.08961853984534,9.984765587725294
47700,6.5064532464479825,18.7547237520435,9.872550180762564
48000,6.474016018708232,18.74189980873699,9.770713216726124
48300,6.547613405982085,19.863005689307442,10.304604116211328
48600,6.494423903468526,18.938639287014865,9.902902154364211
48900,6.547758574829752,18.888381736045428,9.891085491330738
49200,6.5025202782028035,19.369676952570277,9.975913490891244
49500,6.580849434149218,19.30517000668345,9.998665683363432
49800,6.531152280184086,19.114114772339793,9.95562420905119
50100,6.520917250014027,19.25415953898572,9.998343276707091
50400,6.497150205330099,18.960439712452814,9.886351964840447
50700,6.48176050983055,18.96870137340958,9.82907306292211
51000,6.5213699764238,19.14345745285888,9.98376173448405
51300,6.44968861574491,18.887934547907538,9.872802277604158
51600,6.522652764336751,18.94736161111502,9.938689128472422
51900,6.66700705815922,19.714040236413013,10.289347845545011
52200,6.586406264644609,19.022994978981025,10.00779708233398
52500,6.503437331041916,18.82257221483139,9.840355420688413
52800,6.5128942520471425,19.032511772747355,9.907374155011407
53100,6.4946575418960055,19.018547233740634,9.936429823582714
53400,6.496624313444582,18.83317273581831,9.887635011900423
53700,6.582517741201073,19.283890992558483,10.076007669739585
54000,6.526427340133506,18.970192275102892,9.935212734618283
54300,6.493574907995391,19.06598107082592,9.941182498014959
54600,6.499669872163404,19.268066314628598,9.969657186382571
54900,6.46417131056815,18.956273762474257,9.913062249282866
55200,6.399008660894852,18.795215179970416,9.7359624466882
55500,6.468510712403043,19.608375129943745,10.046821027381016
55800,6.41410873337811,18.922685651528038,9.831424735262095
56100,6.387084576365206,18.799328397638202,9.777067164030044
56400,6.477047351476684,19.123165541739542,9.881221204466659
56700,6.421219196955885,19.039864029570065,9.82777169541584
57000,6.487804860493435,19.10065595444115,9.90956984604076
57300,6.625001824793215,19.529356255604682,10.235108941388512
57600,6.518421838722083,19.279922110039756,10.068337257762048
57900,6.489820770317136,19.36085217597123,10.02312550929081
58200,6.5239580933733485,19.482221119585265,10.056981452717846
58500,6.510841697194805,19.43420267284968,10.057651844608513
58800,6.5459594994545665,19.629905008065446,10.214141332246815
59100,6.721053412911448,20.484125835446555,10.648326887776648
59400,6.573531118941636,19.768983041685424,10.235081178331448
59700,6.48701061770365,19.59998799298144,10.173063324438278
60000,6.554798313078181,19.961736090598475,10.28784110088176
60300,6.584638699026684,19.861775028630554,10.29143865688142
60600,6.630313915178717,19.681954180063535,10.213074225029803
60900,6.711620043701786,19.937198706728868,10.361139248161056
61200,6.4845836529006515,19.188626960309403,10.073466762502653
61500,6.499144953228228,19.779744307147386,10.178129184195047
61800,6.538198627269399,19.684548292177755,10.121759806325038
62100,6.428721879025293,19.16741074907851,9.97749439053757
62400,6.438063323424207,19.277313337777237,9.988387728107783
62700,6.584977921527344,20.19012947621649,10.299817263650146
63000,6.445794363698268,19.327103917873313,9.939176856945407
63300,6.393234381684366,19.281371149493527,9.948748228370734
63600,6.478430202152306,19.533070626666298,10.04042898394321
63900,6.502124845118104,19.305455638567523,10.022992593104842
64200,6.462179906276483,19.172687807422854,9.938735489042392
64500,6.3521426370183525,19.49691798278764,9.974985903442118
64800,6.376074514477712,19.25261655510274,9.915535010834075
65100,6.335805554442646,19.261691818245172,9.85183255943859
65400,6.345836398087444,19.310251678956313,9.838089949368154
65700,6.370143667674375,19.01592782576235,9.82482034995228
66000,6.338790767409062,19.0670495065999,9.785328508816256
66300,6.450989503480022,19.863764102665687,10.187378522924574
66600,6.40363633719274,19.437842082195203,10.013426201939293
66900,6.322077569844315,19.072931174230632,9.805778087909232
67200,6.358441190946938,19.473210417837024,10.015937255991238
67500,6.374900878692689,19.46149151011358,10.008204367611448
67800,6.4189632870382125,19.20226185949184,9.959410975778615
68100,6.449564327095213,19.44646364961416,10.081357773605786
68400,6.312633158885368,19.069079516668985,9.842000919209404
68700,6.286531130424288,19.153738431379608,9.875054542570776
69000,6.312965717955093,19.198853479591143,9.86212420204346
69300,6.310490684141035,18.820136750415873,9.77965280852602
69600,6.363470762541509,18.908148400675067,9.79864493768972
69900,6.411721401088883,19.512930718606366,10.052396034506474
70200,6.271229827858439,19.258231066837055,9.886334008099066
70500,6.298450075197753,18.897251638512113,9.77343522767803
70800,6.328191922245326,19.378533919662743,9.987168826601762
71100,6.311728045134915,19.34286898510042,9.930740520412423
71400,6.331456465152305,19.440987343931663,9.961649153682357
71700,6.373418367462632,19.412247898681667,10.030524647239204
72000,6.295837900317391,19.192482385598034,9.859229681684496
72300,6.210170715922639,19.358263628878316,9.801612248690008
72600,6.223430867093054,19.35918050049601,9.889901301778535
72900,6.220293025390498,19.13834407533871,9.800601003768506
73200,6.277752408327719,19.15085987608148,9.841551799913866
73500,6.40032703146807,20.02030035211768,10.215661402070657
73800,6.317880577955358,19.42602643353009,9.965259243785567
74100,6.160696591400278,19.191351627218484,9.764094840219766
74400,6.197943258866407,19.48724870819853,9.88937855108099
74700,6.197768273694484,19.331421984307205,9.847115022678285
75000,6.183786482198229,19.09430144833785,9.785026717436349
75300,6.352536526925757,19.4631622364255,9.983321934394818
75600,6.183297522582197,19.151966552764822,9.729933238687867
75900,6.178650945044659,19.481595845011867,9.906000523739218
76200,6.165607803975337,19.408149991903226,9.866617171148706
76500,6.0943876690331935,19.019592043793907,9.706278130457052
76800,6.058197185740916,19.177138243647256,9.669868895642017
77100,6.17176435793173,19.69871121774665,9.951900421658783
77400,6.15882947419472,19.21874208996,9.827173556542238
77700,6.051087751364598,19.096456797402183,9.704458647445627
78000,6.040467831466056,19.236162630997534,9.685608688109339
78300,6.0510863236626395,19.119680336498035,9.643657174284469
78600,5.993837286974624,18.72134168368075,9.502647378834832
78900,6.005692008668133,19.011729031299716,9.601700786126038
79200,6.047036157488688,18.99084739803717,9.670291773357533
79500,6.009990962459504,19.07998456494503,9.635179774802184
79800,6.034683905408006,18.995387640501697,9.576523555698452
80100,5.9488591172513665,18.541387016152804,9.443662036395331
80400,5.87829606779555,18.51878418635073,9.36633658545742
80700,5.979752382999262,19.426449487926522,9.681165134517494
81000,5.941807686203553,18.660971987889535,9.421839301133438
81300,5.889493763056817,18.441035485908515,9.345574857998331
81600,5.9742473386869,19.073887111235173,9.584944167872573
81900,5.946948654583761,18.99538662422567,9.57714871250189
82200,6.006170773456547,18.917699741589274,9.630614348997584
82500,6.0183675552948905,19.082924450840792,9.661191026935926
82800,6.0532915562687375,18.704278906012558,9.590553013132693
83100,5.968287141163896,18.78391988815033,9.559580488428722
83400,5.976212241672709,18.777629390960367,9.551314513904169
83700,5.921508492236156,18.534911972564363,9.471683945162004
84000,5.9212197085005025,18.48255277261579,9.403784378423245
84300,5.943175038024421,19.16319043235952,9.645998941652874
84600,5.920203464886808,18.7107292535996,9.525500647069212
84900,5.898133753551966,18.529539138548866,9.404748752984046
85200,5.954441502049581,18.703456096095486,9.502077559691639
85500,5.973999094709482,18.577908183942913,9.485102960018455
85800,5.799289442478061,18.405771985134944,9.31604678215175
86100,5.885409873505761,19.17014777983273,9.552739383667861
86400,5.938171811526278,19.3677472852895,9.66152646728389
86700,5.972909571884916,19.477981084678493,9.691565146211529
87000,5.966913675831535,19.534537294856428,9.71134140020441
87300,5.951559587971802,19.094041911945833,9.547921307863753
87600,5.908207127681596,19.07971056816464,9.51847475232821
87900,6.03419366160253,20.050846132574442,9.969009295368933
88200,6.0146855383469555,19.554170499992843,9.772538527655435
88500,6.102536482116108,19.663944864503137,9.896212619681322
88800,6.083038145599336,19.937078136069026,9.95411460368323
89100,6.144725869074406,19.70544825652114,9.9313470847263
89400,6.040642980034972,19.422221608685078,9.748527053168548
89700,6.041832976066855,19.12785793427834,9.59621408872468
90000,5.934885895326943,18.32734705720404,9.311036291613354
90300,5.968791997556857,18.620157902547806,9.473686861923165
90600,6.014703575663947,18.64095588324422,9.488773631559988
90900,5.986700147550166,18.297647204092797,9.36131743649955
91200,5.891798515925064,18.194380753914423,9.271213260470082
91500,6.020772114178549,19.083954781270457,9.595477184563087
91800,5.973095719302565,18.678410247022846,9.421806724155088
92100,5.986752373680285,18.637247845734166,9.461984606234564
92400,6.048706576333401,18.913438721037956,9.555625418037678
92700,6.118814044852076,18.88960016100521,9.63261961896436
93000,6.123491875165208,18.5377010051038,9.51535101784185
93300,6.062046601654181,18.704866434321296,9.504478622434922
93600,6.032859102104306,18.540533124052576,9.40250470422651
93900,6.036657098841297,18.760853695165622,9.49530305137214
94200,6.053634732829733,18.782056043143097,9.45736487583522
94500,6.004975750380184,18.47083909782852,9.40336353761646
94800,5.964295029532522,18.333777048393497,9.316494505279747
95100,6.05549632428964,19.037885189570353,9.593556002004625
95400,5.999312379882064,18.54993029380518,9.436726483894295
95700,5.960104844672406,18.4722542114185,9.349330891887815
96000,6.062222016615571,18.860971370923078,9.633577945241274
96300,6.109875725298868,18.722721625757494,9.532375385424636
96600,6.011000330099847,18.489199541253917,9.367793387166758
96900,5.992273068846046,18.664909532711828,9.473704979842354
97200,5.952777519899621,18.517140251724644,9.331669426724392
97500,5.957011069827596,18.58151648322663,9.342150632034748
97800,5.998945280802581,18.623743678792476,9.39853095547997
98100,5.931708803281083,18.356264282901307,9.318378745677034
98400,5.872202373832809,18.220092018799267,9.189576910187693
98700,5.958588231141986,18.797575600348797,9.486902398134779
99000,5.893118752740658,18.399055037196188,9.321469578956874
99300,5.871776179216996,18.12546363920317,9.167408060014603
99600,5.906683270510717,18.43656768823283,9.317998566924475
99900,5.929707273140318,18.532290674809232,9.343130589374896
100200,5.907959480045665,18.221818264892132,9.251379579296316
100500,5.942496043018891,18.53195308396461,9.416630050839867
100800,5.954597137737823,18.44142369147389,9.352050470000458
101100,5.855035352611478,18.56789263039088,9.266359652902166
101400,5.932205463884303,18.6082499041932,9.372423199691841
101700,5.8806605969649,18.23321627785879,9.223611805709087
102000,5.86052251903159,18.084952722000562,9.128049532874385
102300,5.926076338446127,18.827904537370184,9.426632270871059
102600,6.126084181086631,21.19002926206877,10.068143425390335
102900,5.830357774074959,19.9988402230013,9.629558506796892
103200,5.882017691212795,20.561446557674557,9.830725176142943
103500,5.848176848412722,20.204498952409683,9.675847478544913
103800,5.86362136986468,20.937624437835176,9.837382133077355
104100,5.975639773364606,20.27890341592355,9.857594455390917
104400,5.89875815455346,19.684556990012133,9.51065615455868
104700,5.885158829930689,20.307911760385764,9.724362962804431
105000,5.911304050334593,19.99683772662581,9.676885643112522
105300,5.907591923958748,20.282723141508427,9.676264487337674
105600,5.868203034194986,20.354599798700352,9.676297205277107
105900,5.925450415827374,20.716723963625302,9.856096907753962
106200,5.843215587745753,19.807468766208867,9.56114686636473
106500,5.851215865999084,18.913458866514283,9.354469385119028
106800,5.850534253247611,18.51534140070308,9.285852624237615
107100,5.884378907945957,18.496491885133736,9.276376425296053
107400,5.841511594785398,18.393369591848028,9.23251650358439
107700,5.8603705184956185,18.709530810434284,9.363991731925742
108000,5.799785224451892,18.758087916050883,9.336826323813352
108300,5.737953296737215,18.47437350119456,9.126630023456535
108600,5.787237763980474,18.300230987838773,9.127990301709646
108900,5.736754340827647,18.025615716664156,9.055626324347152
109200,5.7119783909468,17.830900086620957,8.898450725342116
109500,5.7424774812772625,18.399072666511046,9.10154025928388
109800,5.789432420392627,18.002117835110962,9.057876229343872
110100,5.765357001631998,17.895834057810603,8.992855119331097
110400,5.838447597854418,18.16257524535618,9.125825158150237
110700,5.782289300299604,17.97056642127194,9.046768849456036
111000,5.732304276928477,17.828686526341507,8.983632726427665
111300,5.800385688646571,18.10082502844992,9.064992506419163
111600,5.782890142592117,17.90139807000928,9.008393666752657
111900,5.768021701841104,18.009855235953935,8.97900672354297
112200,5.734804111206538,17.959492216417612,8.910975924537457
112500,5.7249039088262785,17.615419270801738,8.846960208410655
112800,5.639578400531986,17.462917136643384,8.710993301339293
113100,5.729979137605888,18.21694853282088,9.008222729889775
113400,5.6695313120110225,17.76485848045342,8.845617194053023
113700,5.671294389244702,17.61818697179446,8.771816004208599
114000,5.701068270699218,17.80325596048984,8.869247258026737
114300,5.728867658224638,17.64732688285448,8.880150047629021
114600,5.7023980904476455,17.4115798029942,8.783267059070322
114900,5.692509433418557,17.654501952373998,8.82804054312209
115200,5.712112136967721,17.6150148703851,8.815478938724414
115500,5.722382144395442,17.79389701133937,8.848667967318203
115800,5.788661694654128,17.78761712539416,8.897447856524698
116100,5.701515367814142,17.476987865951113,8.758564149973562
116400,5.663436801329584,17.364655323151425,8.65574314527595
116700,5.72876224161877,18.222813681767466,9.01673930109057
117000,5.7274507155572465,17.758119653153333,8.860873513879172
117300,5.691959314581349,17.643944556581637,8.770790329388477
117600,5.822658613286351,18.173304935691768,9.03710090153273
117900,5.722467631864676,17.956514608097503,8.903759644297502
118200,5.69280881207269,17.598607085081124,8.770953505706442
118500,5.725399825251337,17.793107732514187,8.89495245722167
118800,5.665428853913131,17.454148167939927,8.71191957784609
119100,5.647225284325617,17.608739221089717,8.75619659226808
119400,5.700449517910378,17.69471491294366,8.851706065027265
119700,5.6160315830270795,17.27151390208394,8.603192515436492
120000,5.516134927236028,17.272826980542327,8.581452820911068
120300,5.696964926970772,18.008224395340658,8.97285216768832
120600,5.625357773386068,17.46970544576749,8.692724130658014
120900,5.665141678798677,17.54139018666256,8.80621472389707
121200,5.7179652548954305,17.884556724192127,8.951704465354434
121500,5.740819251322939,17.821300330874898,8.945962076149254
121800,5.698173278348463,17.60936969999991,8.832962394678427
122100,5.692124129359432,17.832368229466802,8.910146970255294
122400,5.626929224466372,17.485918079567647,8.686447117803748
122700,5.669106975678616,17.69038056438571,8.823964427036536
123000,5.6869622996505695,17.72326044870013,8.862321575678635
123300,5.627656035825294,17.37676605112908,8.668036931266576
123600,5.597266654050701,17.36891774283761,8.73417227476666
123900,5.658101354196557,17.997844623901695,8.899061221525653
124200,5.629254443153121,17.549055399599673,8.763924657869012
124500,5.6446531563826925,17.483159287276564,8.80022770721209
124800,5.686448444589606,17.662026942705765,8.82570642695491
125100,5.721783602692758,17.60109908725281,8.884186158700988
125400,5.707539842555166,17.496222365645433,8.807157580785697
125700,5.772069168475162,17.81567554747849,8.996957892925582
126000,5.718253146588621,17.57039962548742,8.828105404959832
126300,5.697273617335998,17.811461705419987,8.888484979506865
126600,5.758826953103138,17.78313500659636,8.896547686447295
126900,5.720421065701483,17.402123659000857,8.815761584642747
127200,5.669429130545217,17.351827224062408,8.779180684078725
127500,5.727831797352108,18.05307195219455,9.050143900816643
127800,5.679880662052738,17.544386809330238,8.793381421513113
128100,5.685836776682028,17.49581498624203,8.822954650319534
128400,5.745915685292175,17.724751545028838,8.968355710121273
128700,5.771718011161788,17.618027918332857,8.914929926284486
129000,5.674933959429428,17.67805667075471,8.89292453306153
129300,5.741194029333527,17.967402987263995,9.06388294694254
129600,5.670244812646649,17.703618384141176,8.88063862999149
129900,5.654282615047031,17.763441983863057,8.820780742172776
130200,5.724889632068838,17.954800292991425,8.97498408541481
130500,5.764281771835487,17.638731965612934,8.915429190753398
130800,5.6500024925008745,17.671697852758882,8.830770637114544
131100,5.768864613527994,18.395540331314916,9.22365227001296
131400,5.695271418029762,17.738442574892787,8.931147191063822
131700,5.679441883000268,17.57490079554003,8.815435995183547
132000,5.7959179336577975,17.963689952567712,9.097719559341009
132300,5.836727233329042,17.969206257364203,9.0931102978461
132600,5.745904056535529,17.789886641248202,8.92256594421541
132900,5.811818252381878,18.000151456300358,9.081383711617214
133200,5.741975595843464,17.70530330631229,8.934257234587397
133500,5.731877769373989,17.739302712223513,8.912360880947684
133800,5.750621764463289,18.01076133046805,9.002376165774153
134100,5.701528453782113,17.695503184049326,8.904701863129333
134400,5.685201718885653,17.471746572571423,8.774300868723452
134700,5.761002428936795,18.371102445650724,9.168336400254642
135000,5.753704566891265,17.90963229329447,9.025460381015652
135300,5.718023155785521,17.839750701259263,8.908277453567605
135600,5.877844437998846,18.224287657405768,9.180154376336128
135900,5.803235066791878,18.237639177798815,9.155946746136829
136200,5.768778229525115,17.854261851107445,8.995030465768496
136500,5.72918936722,18.024180910349816,8.990077851797707
136800,5.7231131984215695,17.680005371457327,8.895681470476054
137100,5.713299183361702,17.79543011083493,8.878646457777432
137400,5.79151527738153,17.95119313128388,9.003269631156842
137700,5.763656613362823,17.607547434950185,8.90373303217345
138000,5.746908070454127,17.565362714745124,8.865987967501503
138300,5.792726198070489,18.273210661909243,9.144962209397827
138600,5.76755773651539,17.82632755538931,9.020816148796023
138900,5.763504488692881,17.59622501048663,8.927417878260044
139200,5.775986931366462,17.855579778208636,9.05062427783394
139500,5.82250113532137,17.987151713457138,9.116847491215065
139800,5.75656637289862,17.877565714178896,9.024628004855842
140100,5.805404020399698,18.02754219518764,9.035063611700902
140400,5.728869572061743,17.776296053021078,8.979083611943533
140700,5.723181346800313,18.012765687017637,9.019970094124883
141000,5.754419048615362,18.075170331158418,9.047574015556394
141300,5.725904240428588,17.765759445299718,8.983409955407955
141600,5.669746279750889,17.654290024232548,8.873583061024789
141900,5.770718910770772,18.408871345210308,9.169318712780957
142200,5.708346536681924,17.86087580926463,8.982617600364811
142500,5.719050832608719,17.811962241292395,8.953496800255074
142800,5.755944476912937,17.994073497147635,9.044512929102853
143100,5.81193915105402,17.92882634571005,9.072697797448585
143400,5.698450765316487,17.86292381566339,9.010411439976304
143700,5.763893631388954,17.98999063803957,9.055341698552565
144000,5.703539823783431,17.618808065890317,8.903273557386376
144300,5.725594111811048,17.847468551094146,9.008054227862186
144600,5.762288608356573,18.0261560235694,9.06286710341709
144900,5.697592971210176,17.74646922871411,8.921413577934985
145200,5.702867170781802,17.7908780368779,8.961492682659161
145500,5.82579204663091,18.55230558175825,9.240347353011865
145800,5.7677178530755295,18.00926411941855,9.067385125151775
146100,5.725478079786877,17.902989394185088,9.024998042907376
146400,5.77666270030439,18.218121142805803,9.125454752295935
146700,5.833041609922074,18.313001514156696,9.247463411021187
147000,5.762081948143163,18.195467688850506,9.140780174739962
147300,5.818299719042565,18.359282101364975,9.212895151629587
147600,5.7250384214458885,17.97573885160722,9.006364594275079
147900,5.679873877042159,18.006875833140107,8.96746149725981
148200,5.750080303103569,18.02131016602133,9.024341341572004
148500,5.64123837035344,17.720394302532537,8.858536670595512
148800,5.678455091608495,17.56654929909592,8.833457736884604
149100,5.823403738036379,18.31261111512004,9.190753791539594
149400,5.722212109237569,17.800963583412106,8.93489602344251
149700,5.731780691795322,17.711425396901276,8.967417855725817
150000,5.830500446937676,18.032409584787597,9.120970486752
150300,5.810320512744037,18.041396122874318,9.101563137399928
150600,5.789371697408639,17.973826415673287,9.050660086496608
150900,5.7726421304854885,18.174983367181863,9.110274115675363
151200,5.751670916174255,17.86716095105415,8.959261979941795
151500,5.771222938867566,18.043904291767767,9.032047893186608
151800,5.784372524188944,18.19095023024042,9.104405971193858
152100,5.731800642968498,17.72238834508113,8.913876240949167
152400,5.698965792292768,17.626943338596853,8.82817661763158
152700,5.763947307882486,18.407005248798697,9.151359573420327
153000,5.720043647565769,17.90810262186971,8.991891270604585
153300,5.7288164863979745,17.67847229425404,8.893332543371393
153600,5.766743219949175,18.15667777871805,9.053281571281921
153900,5.830992563927416,18.21258061777287,9.168682928771712
154200,5.7925338798437584,17.99551852413804,9.026739364711545
