timestamp,ortalama_cpu_yuku
52500,9.840355420688413
52800,9.907374155011407
53100,9.929276423001795
53400,9.887635011900423
53700,10.076007669739585
54000,9.935212734618283
54300,9.941182498014959
54600,9.973357944190251
54900,9.913062249282866
55200,9.7359624466882
55500,10.046821027381016
55800,9.832465574417146
56100,9.777067164030044
56400,9.881221204466659
56700,9.82777169541584
57000,9.87708225504535
57300,10.235108941388512
57600,10.068337257762048
57900,10.02312550929081
58200,10.056981452717846
58500,10.060354531851237
58800,10.214141332246815
59100,10.648326887776648
59400,10.235081178331448
59700,10.288297867219725
60000,10.28784110088176
60300,10.29143865688142
60600,10.213074225029803
60900,10.361139248161056
61200,10.07325211115625
61500,10.178129184195047
61800,10.121759806325038
62100,9.97749439053757
62400,9.988387728107783
62700,10.177800357260914
63000,9.939176856945407
63300,9.948748228370734
63600,10.04042898394321
63900,10.02174718680397
64200,9.938735489042392
64500,9.974985903442118
64800,9.915535010834075
65100,9.85183255943859
65400,9.854810367466701
65700,9.82482034995228
66000,9.785328508816256
66300,10.187378522924574
66600,10.013283093570285
66900,9.805778087909232
67200,10.015937255991238
67500,10.008204367611448
67800,9.959410975778615
68100,10.042899131910353
68400,9.842000919209404
68700,9.875054542570776
69000,9.86212420204346
69300,9.778588969386938
69600,9.79864493768972
69900,10.052396034506474
70200,9.886334008099066
70500,9.77343522767803
70800,9.943665518148197
71100,9.930740520412423
71400,9.961649153682357
71700,10.030524647239204
72000,9.85848438891198
72300,9.801612248690008
72600,9.889901301778535
72900,9.800601003768506
73200,9.841551799913866
73500,10.099083914376964
73800,9.965259243785567
74100,9.764094840219766
74400,9.88937855108099
74700,9.84817983129445
75000,9.785026717436349
75300,9.983321934394818
75600,9.729933238687867
75900,9.906000523739218
76200,9.89740299800205
76500,9.706278130457052
76800,9.669868895642017
77100,9.951900421658783
77400,9.832225576010156
77700,9.704458647445627
78000,9.685608688109339
78300,9.643657174284469
78600,9.502647378834832
78900,9.632778112149577
79200,9.670291773357533
79500,9.635179774802184
79800,9.576523555698452
80100,9.449590602251932
80400,9.36633658545742
80700,9.681165134517494
81000,9.421839301133438
81300,9.345574857998331
81600,9.569067719028256
81900,9.57714871250189
82200,9.630614348997584
82500,9.661191026935926
82800,9.604121439091648
83100,9.559580488428722
83400,9.551314513904169
83700,9.471683945162004
84000,9.403784378423245
84300,9.637190252659058
84600,9.525500647069212
84900,9.404748752984046
85200,9.502077559691639
85500,9.489348040231782
85800,9.31604678215175
86100,9.552739383667861
86400,9.66152646728389
86700,9.691565146211529
87000,9.729853680686888
87300,9.547921307863753
87600,9.51847475232821
87900,9.969009295368933
88200,9.772576051821394
88500,9.896212619681322
88800,9.95411460368323
89100,9.9313470847263
89400,9.710748163846999
89700,9.59621408872468
90000,9.311036291613354
90300,9.473686861923165
90600,9.488773631559988
90900,9.34236092702621
91200,9.271213260470082
91500,9.595477184563087
91800,9.421806724155088
92100,9.456992578628123
92400,9.555625418037678
92700,9.63261961896436
93000,9.51535101784185
93300,9.504478622434922
93600,9.406358412147785
93900,9.49530305137214
94200,9.45736487583522
94500,9.40336353761646
94800,9.317338030727859
95100,9.593556002004625
95400,9.436726483894295
95700,9.349330891887815
96000,9.612602446852925
96300,9.532375385424636
96600,9.367793387166758
96900,9.473704979842354
97200,9.331669426724392
97500,9.329257370899773
97800,9.39853095547997
98100,9.318378745677034
98400,9.189576910187693
98700,9.48469539884618
99000,9.321469578956874
99300,9.167408060014603
99600,9.317998566924475
99900,9.343130589374896
100200,9.278949487139702
100500,9.416630050839867
100800,9.352050470000458
101100,9.266359652902166
101400,9.372480412998959
101700,9.223611805709087
102000,9.128049532874385
102300,9.426632270871059
102600,9.452799902843847
102900,9.629558506796892
103200,9.830725176142943
103500,9.675847478544913
103800,9.837382133077355
104100,9.86104401326132
104400,9.51065615455868
104700,9.724362962804431
105000,9.676885643112522
105300,9.659934253380237
105600,9.676297205277107
105900,9.856096907753962
106200,9.56114686636473
106500,9.354469385119028
106800,9.290247143222597
107100,9.276376425296053
107400,9.23251650358439
107700,9.363991731925742
108000,9.322064683238793
108300,9.126630023456535
108600,9.127990301709646
108900,9.055626324347152
109200,8.898450725342116
109500,9.132153302527477
109800,9.057876229343872
110100,8.992855119331097
110400,9.125825158150237
110700,9.049341323686791
111000,8.983632726427665
111300,9.064992506419163
111600,9.008393666752657
111900,8.97900672354297
112200,8.948884052950781
112500,8.846960208410655
112800,8.710993301339293
113100,9.008222729889775
113400,8.842880158578575
113700,8.771816004208599
114000,8.869247258026737
114300,8.880150047629021
114600,8.783267059070322
114900,8.885363423120543
115200,8.815478938724414
115500,8.848667967318203
115800,8.897447856524698
116100,8.758165913250842
116400,8.65574314527595
116700,9.01673930109057
117000,8.860873513879172
117300,8.770790329388477
117600,8.955286201395062
117900,8.903759644297502
118200,8.770953505706442
118500,8.89495245722167
118800,8.712028528377017
119100,8.75619659226808
119400,8.851706065027265
119700,8.603192515436492
120000,8.617596313373031
120300,8.97285216768832
120600,8.692724130658014
120900,8.80621472389707
121200,8.951704465354434
121500,8.947184891770522
121800,8.832962394678427
122100,8.910146970255294
122400,8.686447117803748
122700,8.823964427036536
123000,8.865996607248293
123300,8.668036931266576
123600,8.73417227476666
123900,8.899061221525653
124200,8.762361581896275
124500,8.80022770721209
124800,8.82570642695491
125100,8.884186158700988
125400,8.807157580785697
125700,8.961450999640203
126000,8.828105404959832
126300,8.888484979506865
126600,8.896547686447295
126900,8.812762255454237
127200,8.779180684078725
127500,9.050143900816643
127800,8.793381421513113
128100,8.822954650319534
128400,8.961890800638429
128700,8.914929926284486
129000,8.89292453306153
129300,9.06388294694254
129600,8.879938156835294
129900,8.820780742172776
130200,8.97498408541481
130500,8.915429190753398
130800,8.872151881547428
131100,9.22365227001296
131400,8.931147191063822
131700,8.815435995183547
132000,9.097719559341009
132300,9.09445224519332
132600,8.92256594421541
132900,9.081383711617214
133200,8.934257234587397
133500,8.952509984402376
133800,9.002376165774153
134100,8.904701863129333
134400,8.774300868723452
134700,9.168336400254642
135000,9.01660511047991
135300,8.908277453567605
135600,9.180154376336128
135900,9.155946746136829
136200,9.021576929315877
136500,8.990077851797707
136800,8.895681470476054
137100,8.878646457777432
137400,9.003269631156842
137700,8.90106841555113
138000,8.865987967501503
138300,9.144962209397827
138600,9.020816148796023
138900,8.958189778019285
139200,9.05062427783394
139500,9.116847491215065
139800,9.024628004855842
140100,9.035063611700902
140400,8.98097221971983
140700,9.019970094124883
141000,9.047574015556394
141300,8.983409955407955
141600,8.887289537938015
141900,9.169318712780957
142200,8.982617600364811
142500,8.953496800255074
142800,9.044512929102853
143100,9.088239184882951
143400,9.010411439976304
143700,9.055341698552565
144000,8.903273557386376
144300,9.021778668647102
144600,9.06286710341709
144900,8.921413577934985
145200,8.961492682659161
145500,9.240347353011865
145800,9.076801591075096
146100,9.024998042907376
146400,9.125454752295935
146700,9.247463411021187
147000,9.139526822740923
147300,9.212895151629587
147600,9.006364594275079
147900,8.96746149725981
148200,9.024341341572004
148500,8.852345434854959
148800,8.833457736884604
149100,9.190753791539594
149400,8.93489602344251
149700,8.965883137662793
150000,9.120970486752
150300,9.101563137399928
150600,9.050660086496608
150900,9.15549335541331
151200,8.959261979941795
151500,9.032047893186608
151800,9.104405971193858
152100,8.913876240949167
152400,8.824633619205546
152700,9.151359573420327
153000,8.991891270604585
153300,8.893332543371393
153600,9.055086268564978
153900,9.168682928771712
154200,9.026739364711545
154500,9.135676943764652
154800,8.989808458295942
155100,8.96391784796302
155400,9.011262611420184
155700,8.937398981534345
156000,8.886039978565954
156300,9.147749092713944
156600,9.051145290203209
156900,8.922585826451892
157200,9.050662014373387
157500,9.051531625504108
157800,8.972410510329704
158100,9.114532123330394
158400,8.999038881734112
158700,8.917543801608833
159000,9.02404879508468
159300,8.991406087605757
159600,8.963409098318268
159900,9.198920470910805
160200,9.070371461408891
160500,8.980659466405994
160800,9.07625735153766
161100,9.071072243006387
161400,8.985883066491661
161700,9.112962053993254
162000,8.99018782741122
162300,9.012529613703217
162600,9.091596700875488
162900,8.89493826783243
163200,8.921953322782269
163500,9.201467268387821
163800,8.992128243698337
164100,8.979998819516005
164400,9.045604868048
164700,9.030650347537167
165000,8.973075096000123
165300,9.062486883818872
165600,8.919226268936571
165900,9.005399946280225
166200,9.056104125790494
166500,8.910730881581818
166800,9.01544847934578
167100,9.334165811375348
167400,9.089340220197629
167700,9.142913738051117
168000,9.268444703011312
168300,9.316844931972186
168600,9.204126651517464
168900,9.398652570122406
169200,9.250489448647532
169500,9.27658990701202
169800,9.270118543652563
170100,9.056191549330523
170400,9.03246324204611
170700,9.42216326162489
171000,9.169506913199108
171300,9.131358213458265
171600,9.334919341130265
171900,9.25041342390359
172200,9.217690624215084
172500,9.387767696588133
172800,9.11038116305575
173100,9.142117577646017
173400,9.338344535296072
173700,9.119228108631079
174000,9.13876012641244
174300,9.54733634414594
174600,9.257615545692436
174900,9.169439491235886
175200,9.464651087956375
175500,9.510964362462854
175800,9.416695464582732
176100,9.544659528700011
176400,9.34761919383178
176700,9.411561367592334
177000,9.478375332466802
177300,9.190013880757935
177600,9.119799050081749
177900,9.541509313351265
178200,9.277725763202794
178500,9.149830799604473
178800,9.44989644307896
179100,9.485556962560768
179400,9.340083813100192
179700,9.477028737583751
180000,9.386471053052754
180300,9.30825559788186
180600,9.421640007754355
180900,9.346306057354198
181200,9.233335778198615
181500,9.526236809378794
181800,9.337102939735884
182100,9.248910851053163
182400,9.43585336204607
182700,9.522178324291657
183000,9.434469840115291
183300,9.527148009870873
183600,9.473959817191432
183900,9.402178950123673
184200,9.404448856497726
184500,9.32553074094726
184800,9.191352535052866
185100,9.536223282255369
185400,9.418751567961884
185700,9.323209442237152
186000,9.416119671492527
186300,9.391010958812485
186600,9.392500983120458
186900,9.4318473715695
187200,9.26563985613185
187500,9.313489168811351
187800,9.374004416024128
188100,9.24364301558058
188400,9.233716202217657
188700,9.588476253484032
189000,9.5537464277609
189300,10.035525747719356
189600,9.97832481536453
189900,9.888269244691879
190200,9.966165397490165
190500,9.654556272591066
190800,9.710149826824887
191100,9.940542895383963
191400,9.909778658477878
191700,9.69314224521441
192000,9.487778174192492
192300,9.961333734334579
192600,9.794127694450129
192900,9.64280209474775
193200,9.620311671185975
193500,9.455466239612678
193800,9.211333781499272
194100,9.35454755254936
194400,9.110127730747472
194700,9.199134326752572
195000,9.226876156296296
195300,8.98782321270859
195600,8.980880801928627
195900,9.256059635449738
196200,9.042265770949168
196500,9.026361076702583
196800,9.192117532368364
197100,9.264414090957825
197400,9.256195322799016
197700,9.294265468548963
198000,9.138015641497123
198300,9.113837058881082
198600,9.178903413988065
198900,8.961830639817943
199200,8.874178804653782
199500,9.261523463903142
199800,8.827679813920355
200100,8.851046680649688
200400,9.053606760655144
200700,9.046156120694285
201000,8.95220748782087
201300,9.128132435118527
201600,8.8868070260956
201900,8.902528483866583
202200,8.99023640042398
202500,8.714216094861504
202800,8.753616479148148
203100,8.997363439083733
203400,8.749661177838728
203700,8.674728041037696
204000,8.874685493625487
204300,8.95443164675441
204600,8.713205091245804
204900,8.782895924242561
205200,8.602063132813768
205500,8.622694148006664
205800,8.833861767150474
206100,8.62250759697628
206400,8.435728660288182
206700,8.862727194005897
207000,8.712803996858547
207300,8.698197701074804
207600,8.82283353607542
207900,8.813762958240014
208200,8.766515336241886
208500,8.827067323797072
208800,8.57414245987596
209100,8.546498473531443
209400,8.75512834809489
209700,8.680351112490888
210000,8.53214805480161
210300,8.875611565831823
210600,8.658301414063963
210900,8.52192594685095
211200,8.740930072693994
211500,8.7572671018092
211800,8.636156438121118
212100,8.710319704674223
212400,8.601575591368594
212700,8.578011618304267
213000,8.748547542840253
213300,8.622885499965168
213600,8.525940617351665
213900,8.826789058523458
214200,8.733039462826017
214500,8.608276995487282
214800,8.755495606980073
215100,8.76425864564511
215400,8.689172779873546
215700,8.811602805779014
216000,8.700351745230588
216300,8.669134008584997
216600,8.795939590705325
216900,8.679350692517948
217200,8.641817795326677
217500,9.038421019003165
217800,8.952229759685968
218100,8.853717001620383
218400,8.994210048065161
218700,9.028038191714398
219000,8.906508777084435
219300,8.98746110675761
219600,8.739520298353666
219900,8.850358650925479
220200,8.857413755657737
220500,8.745462478410111
220800,8.66773232962622
221100,9.183309055992908
221400,8.776174471068972
221700,8.76524573293471
222000,8.848473453015513
222300,8.763288408658664
222600,8.74204065477646
222900,8.823484515003631
223200,8.647722213829239
223500,8.820588293421398
223800,8.806895648681879
224100,8.682160578665043
224400,8.729953077650192
224700,8.95231828121857
225000,8.740825543398298
225300,8.812318938109534
225600,8.886553907494426
225900,8.929733942975421
226200,8.870442614696648
226500,9.048123401647793
226800,8.832861606282632
227100,8.92796237422533
227400,8.996426516311978
227700,8.766365818014592
228000,8.785883351850831
228300,9.088613387218269
228600,8.825825057799491
228900,8.803288860406038
229200,8.983762995709856
229500,8.944267435776398
229800,8.931148776071971
230100,9.08006347040764
230400,8.807982559684952
230700,8.845065760888268
231000,8.972841903837848
231300,8.761621238955703
231600,8.789926099814478
231900,9.12434578680929
232200,8.844228047895854
232500,8.830263508583679
232800,8.99732069719673
233100,9.058976752141794
233400,9.00122609194842
233700,9.152512710272568
234000,8.959290901403016
234300,9.004049336770752
234600,9.115478397099459
234900,8.934570322050343
235200,8.918259856532401
235500,9.283495322422338
235800,9.024498920524632
236100,8.98539577076708
236400,9.072992594757201
236700,9.03872468889285
237000,9.014779477137779
237300,9.134122985671882
237600,8.991373300178097
237900,8.910070521245657
238200,9.061675285738833
238500,9.00501586444605
238800,9.035004896459725
239100,9.296681657268481
239400,9.09596265493207
239700,9.063895215911105
240000,9.169846505988964
240300,9.144238942210123
240600,9.056686720376263
240900,9.211178459758614
241200,9.084911017352262
241500,8.986455814287263
241800,9.138353373917896
242100,9.047235053451438
242400,8.847825659757863
242700,9.215812494019543
243000,9.070544672397705
243300,8.902662519333607
243600,9.116760911014193
243900,9.108366134149946
244200,9.022182318744708
244500,9.143575356795779
244800,9.010531599279718
245100,8.933701201261398
245400,9.041163862012578
245700,9.019898293681607
246000,8.97872756128606
246300,9.204631587474466
246600,9.079319290642127
246900,9.011666332300344
247200,9.147017284364656
247500,9.175788354506006
247800,9.035069635652562
248100,9.126086872045848
248400,8.990555600711353
248700,9.089331086259186
249000,9.143951765236883
249300,9.002115449632106
249600,9.086729101638827
249900,9.37729472867203
250200,9.204984429389146
250500,9.167909613391862
250800,9.198905419623616
251100,9.221463367343661
251400,9.178543105929752
251700,9.218316592568538
252000,9.08529670639483
252300,9.103003966550554
252600,9.149073193398227
252900,9.034673864106226
253200,9.038100149907779
253500,9.384871514724566
253800,9.250267226145748
254100,9.222952670880852
254400,9.375278015632682
254700,9.379952591343963
255000,9.408205522100944
255300,9.708282736906641
255600,9.401877675753699
255900,9.51521676275006
256200,9.515780139715865
256500,9.245463345375041
256800,9.283515986050734
257100,9.623963123206147
257400,9.316815854939788
257700,9.387065904372795
258000,9.534054949566357
258300,9.653571070252266
258600,9.556667645902039
258900,9.575632235641843
259200,9.352473001121492
259500,9.377761949498831
259800,9.497938558186128
260100,9.283035849605465
260400,9.236134688431838
260700,9.650617924630337
261000,9.3686081472741
261300,9.34553026349067
261600,9.563176857766623
261900,9.591050618766333
262200,9.442290002055275
262500,9.59783252131408
262800,9.357176030581268
263100,9.4374018316409
263400,9.557229346929791
263700,9.304737659861178
264000,9.21369148756248
264300,9.615361451550271
264600,9.472858902501363
264900,9.488191116897065
265200,9.589890752756846
265500,9.561959690997462
265800,9.47344539123491
266100,9.563572253346251
266400,9.459565322067904
266700,9.388011369302554
267000,9.52215911580374
267300,9.401605206640486
267600,9.204020940406382
